最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
9.91,-0.7,-0.07,440901,440752944.0,1.8,0.15,4.88,0.81,0.0,600000,浦发银行,10.09,9.91,9.98,9.98,290879649199,290879649199,-0.1,0.57,-1.39,-15.8,19991110
14.46,-1.3,-0.19,106533,154958262.0,2.87,0.51,-85.73,0.93,0.28,600004,白云机场,14.78,14.36,14.78,14.65,34222746372,29922374632,0.14,1.78,-6.23,-16.46,20030428
12.73,-0.93,-0.12,12162,15598270.0,1.56,0.12,15.7,0.93,-0.31,600007,中国国贸,12.92,12.72,12.85,12.85,12822706658,12822706658,0.08,1.64,-6.88,-25.64,19990312
2.95,-1.67,-0.05,319049,95094328.0,2.0,0.43,17.5,1.01,-0.34,600008,首创股份,3.01,2.95,2.99,3.0,21654742497,21654742497,0.0,1.4,-5.14,-1.67,20000427
76.39,-3.17,-2.5,128014,988069216.0,3.56,1.17,-149.71,1.49,0.1,600009,上海机场,79.0,76.19,78.5,78.89,147200355843,83530661967,0.16,4.95,-0.59,-2.01,19980218
1.17,-0.85,-0.01,2365726,278046720.0,1.69,0.75,239.27,1.02,0.0,600010,包钢股份,1.19,1.17,1.17,1.18,53334488198,37062337557,-0.85,1.01,-1.68,-11.36,20010309
4.74,-2.27,-0.11,251916,120674373.0,2.47,0.23,6.11,0.85,-0.42,600011,华能国际,4.86,4.74,4.85,4.85,74408962522,52129145016,-0.21,0.94,-16.25,-13.03,20011206
6.42,-0.31,-0.02,96129,62539410.0,3.42,0.82,16.59,1.28,0.16,600012,皖通高速,6.62,6.4,6.48,6.44,10648276200,7483152000,-0.31,0.98,19.11,13.63,20030107
6.37,-0.93,-0.06,248973,160013241.0,1.87,0.19,5.21,0.58,0.0,600015,华夏银行,6.48,6.36,6.45,6.43,98016616772,81680513980,0.0,0.46,1.27,-14.15,20030912
5.36,0.75,0.04,1319178,709653664.0,1.13,0.37,4.71,1.32,0.0,600016,民生银行,5.4,5.34,5.35,5.32,234673763171,190076980422,0.0,0.51,-2.72,-9.76,20001219
4.49,-1.1,-0.05,302700,137898025.0,3.3,0.13,12.99,1.06,0.0,600018,上港集团,4.63,4.48,4.57,4.54,104049799179,104049799179,-0.22,1.22,2.75,-20.25,20061026
5.92,-0.84,-0.05,714086,427445728.0,2.85,0.32,12.58,0.55,0.0,600019,宝钢股份,6.07,5.9,5.99,5.97,131835130088,131163417140,-0.17,0.73,17.23,8.42,20001212
3.43,-1.72,-0.06,78226,27030783.0,2.29,0.35,46.23,1.4,0.29,600020,中原高速,3.5,3.42,3.49,3.49,7708485384,7708485384,0.0,0.75,-5.25,-20.97,20030808
7.22,-1.23,-0.09,41938,30522237.0,1.64,0.18,11.74,0.99,-0.14,600021,上海电力,7.34,7.22,7.3,7.31,18895925502,16947118322,-0.28,1.13,-4.5,-8.84,20031029
4.43,-0.45,-0.02,276827,123945856.0,2.7,0.31,13.76,0.89,-0.67,600025,华能水电,4.54,4.42,4.47,4.45,79740000000,39551040000,-0.45,1.65,5.73,8.85,20171215
6.53,-2.54,-0.17,200867,132688277.0,3.13,0.73,7.02,0.65,0.0,600026,中远海能,6.72,6.51,6.69,6.7,31100378009,17866294582,0.0,0.86,-10.67,3.0,20020523
3.42,-0.87,-0.03,279775,95822815.0,1.74,0.34,6.97,0.91,0.59,600027,华电国际,3.46,3.4,3.45,3.45,33731380153,27858441241,0.29,0.71,-11.4,-2.84,20050203
4.07,-0.73,-0.03,783962,320683824.0,1.22,0.08,15.72,0.74,0.0,600028,中国石化,4.12,4.07,4.09,4.1,492759823259,388920128157,-0.25,0.68,4.36,-16.08,20010808
6.15,-0.16,-0.01,317360,196283608.0,1.79,0.39,-9.47,0.64,-0.16,600029,南方航空,6.25,6.14,6.19,6.16,94275209729,49885850651,0.0,1.31,-1.91,-14.35,20030725
29.29,-2.4,-0.72,1099338,3279290976.0,3.3,1.12,22.43,1.02,-0.31,600030,中信证券,30.28,29.29,30.1,30.01,378625269889,287471441193,-0.1,2.11,-4.44,18.1,20030106
30.81,-2.13,-0.67,622512,1932582688.0,2.57,0.73,15.73,0.98,0.0,600031,三一重工,31.59,30.78,31.5,31.48,261136786514,261136786514,-0.06,4.89,31.78,85.27,20030703
