最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
17.77,0.17,0.03,84196,150685154.0,2.03,1.7,54.62,1.96,-0.17,600131,国网信通,18.04,17.68,17.74,17.74,21242161047,8808717370,-0.22,4.91,-12.03,-9.8,19980402
119.35,1.98,2.32,24293,288928448.0,3.33,0.5,93.99,0.96,0.29,600132,重庆啤酒,120.7,116.8,117.94,117.03,57761962481,57761962481,0.18,48.1,39.4,136.06,19971030
5.94,-1.98,-0.12,103349,61981801.0,2.48,1.33,11.73,0.89,-0.17,600133,东湖高新,6.09,5.94,6.08,6.06,4725086763,4608567260,-0.17,0.95,-4.65,11.24,19980212
6.78,-0.88,-0.06,29760,20218100.0,2.19,0.8,80.13,0.97,0.0,600135,乐凯胶片,6.89,6.74,6.85,6.84,3751422131,2528883963,-0.15,1.47,-7.76,-3.97,19980122
7.82,-3.22,-0.26,60976,48348649.0,3.34,1.25,-2.64,0.61,-0.51,600136,当代文体,8.07,7.8,7.99,8.08,4571717632,3807418695,-0.26,1.52,-1.39,-36.42,19980303
15.27,-1.67,-0.26,6707,10288715.0,2.58,0.69,77.57,1.45,0.59,600137,浪莎股份,15.56,15.16,15.55,15.53,1484512569,1484512569,0.46,2.92,-15.82,-1.36,19980416
10.81,-3.31,-0.37,142713,156776783.0,3.85,1.97,-45.89,1.2,-0.09,600138,中青旅,11.23,10.8,11.19,11.18,7824710400,7824710400,-0.09,1.22,-11.54,-13.93,19971203
3.23,-2.71,-0.09,178192,59319108.0,5.42,2.69,-93.78,0.72,0.0,600139,西部资源,3.4,3.22,3.34,3.32,2137906341,2137906341,-0.62,6.37,-15.45,-7.98,19980225
11.65,-0.6,-0.07,111345,130956083.0,2.22,1.5,27.0,0.72,0.09,600141,兴发集团,11.88,11.62,11.8,11.72,13040924524,8658181453,0.0,1.42,6.49,14.44,19990616
17.05,0.29,0.05,394891,677473840.0,2.47,1.53,8.67,0.52,0.41,600143,金发科技,17.37,16.95,17.05,17.0,43880260948,43880260948,0.18,3.12,0.41,137.47,20040623
