最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
5.35,-1.11,-0.06,2484,1343650.0,2.4,0.13,6.97,0.4,-0.19,200512,闽灿坤Ｂ,5.47,5.34,5.41,5.41,991845488,991845488,-0.74,1.06,60.18,43.82,19930630
-,-,-,-,-,-,-,-,-,-,200513,丽珠B,-,-,-,37.92,-,-,-,-,-,-,19930720
2.2,3.77,0.08,15783,3463922.0,4.25,0.98,-12.26,5.93,0.46,200521,虹美菱B,2.21,2.12,2.12,2.12,2298115338,355512476,0.46,0.42,12.82,3.29,19960828
1.68,-0.59,-0.01,3103,524146.0,2.37,0.13,214.97,1.18,0.0,200530,冰山B,1.71,1.67,1.7,1.69,1416597012,405720000,0.6,0.37,-0.59,-23.29,19980320
2.22,-0.89,-0.02,3438,766573.0,0.89,0.04,4.89,0.36,0.0,200539,粤电力Ｂ,2.24,2.22,2.23,2.24,11655630449,1772465760,0.0,0.38,1.37,-2.2,19950628
3.06,0.33,0.01,11331,3468564.0,1.64,0.36,12.12,0.53,0.66,200541,粤照明Ｂ,3.08,3.03,3.03,3.05,4281999231,958203660,0.66,0.72,21.43,20.47,19950808
6.97,-0.71,-0.05,1494,1046038.0,1.99,0.04,11.06,0.47,0.14,200550,江  铃Ｂ,7.07,6.93,7.01,7.02,6016601580,2397680000,0.0,0.49,17.54,17.54,19950929
4.21,-1.64,-0.07,1916,812608.0,3.04,0.11,28.9,0.35,-0.47,200553,安道麦B,4.32,4.19,4.31,4.28,9868750681,703277726,-0.47,0.39,-13.02,-13.91,19970515
2.07,0.0,0.0,2084,432416.0,0.97,0.14,19.66,0.68,0.0,200570,苏常柴Ｂ,2.09,2.07,2.07,2.07,1162044855,310500000,0.0,0.47,5.08,-8.41,19960913
14.92,-0.53,-0.08,2334,3494205.0,1.07,0.14,4.45,0.74,0.0,200581,苏威孚Ｂ,15.08,14.92,15.0,15.0,15053542504,2571909600,0.0,0.75,9.06,22.4,19950911
92.67,-0.72,-0.67,1260,11689045.0,1.47,0.11,20.0,1.26,0.17,200596,古井贡Ｂ,93.8,92.43,92.8,93.34,46668612000,11120400000,-0.03,4.22,4.24,33.97,19960612
2.25,-3.43,-0.08,686,154760.0,3.43,0.08,-61.91,1.52,0.45,200613,大东海B,2.3,2.22,2.3,2.33,819225000,198000000,1.35,10.32,-14.12,-26.47,19961008
8.05,-3.48,-0.29,32045,26155626.0,3.96,0.36,8.16,0.33,-0.62,200625,长  安Ｂ,8.38,8.05,8.28,8.34,43175339201,7260988443,-0.37,0.8,83.37,71.28,19961108
2.92,-0.34,-0.01,473,135923.0,3.07,0.03,-76.54,0.62,0.0,200706,瓦轴B,2.94,2.85,2.94,2.93,1175592000,463112000,0.0,0.87,11.88,3.55,19970325
