最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
25.24,-1.41,-0.36,232938,597281296.0,4.3,2.47,158.46,0.79,0.8,300001,特锐德,26.1,25.0,25.55,25.6,25178668693,23844820055,0.36,5.66,25.38,47.09,20091030
5.66,-7.06,-0.43,703109,408675808.0,6.9,4.32,40.28,1.55,-0.35,300002,神州泰岳,6.08,5.66,6.07,6.09,11099780629,9219705193,-0.18,2.98,-24.43,73.62,20091030
28.18,-1.81,-0.52,193414,548998160.0,2.37,1.27,19.33,0.95,0.0,300003,乐普医疗,28.83,28.15,28.65,28.7,50853095877,43059357842,0.0,5.06,-23.49,-14.29,20091030
7.0,10.76,0.68,250533,173464199.0,14.72,5.98,29.22,3.81,0.0,300004,南风股份,7.3,6.37,6.41,6.32,3359955186,2930295179,-0.28,1.63,-22.57,2.34,20091030
7.31,0.0,0.0,141039,102968298.0,3.01,2.0,-26.64,0.57,0.41,300005,探路者,7.42,7.2,7.26,7.31,6459862980,5163215838,-0.14,2.91,13.16,67.28,20091030
8.3,2.34,0.19,280612,234538412.0,4.69,4.49,9280.22,2.42,0.61,300006,莱美药业,8.54,8.16,8.17,8.11,6741602002,5182646882,0.0,4.45,5.73,48.21,20091030
16.15,-4.15,-0.7,71900,118084949.0,4.75,2.98,20.23,1.55,-0.06,300007,汉威科技,16.92,16.12,16.86,16.85,4732318317,3898789863,0.0,3.13,-20.13,-1.16,20091030
7.1,4.57,0.31,911543,648236848.0,7.95,12.27,129.93,1.84,0.0,300008,天海防务,7.34,6.8,6.86,6.79,6816114914,5275494490,0.0,15.38,-34.62,145.67,20091030
15.48,-1.59,-0.25,95568,148944285.0,2.03,0.99,53.01,0.85,-0.13,300009,安科生物,15.8,15.48,15.77,15.73,21136205698,14915119521,-0.13,7.62,-9.37,34.73,20091030
11.61,-2.6,-0.31,165983,195422245.0,3.36,2.28,-80.87,1.36,0.09,300010,豆神教育,12.0,11.6,11.95,11.92,10081249152,8445711938,0.0,3.1,-44.08,-10.07,20091030
6.87,-4.58,-0.33,94436,66142139.0,4.86,1.99,50.12,1.8,-0.29,300011,鼎汉技术,7.19,6.84,7.18,7.2,3837928159,3254487810,-0.15,1.9,-20.94,16.24,20091030
25.15,-0.59,-0.15,79923,201275693.0,2.81,0.53,78.84,0.94,0.2,300012,华测检测,25.48,24.77,25.3,25.3,41862695957,37974840754,0.04,11.8,0.64,69.02,20091030
6.86,-2.83,-0.2,71312,49693888.0,3.4,1.7,-70.24,0.99,-0.15,300013,新宁物流,7.09,6.85,7.09,7.06,3064273609,2869381455,0.0,3.96,-30.0,-25.43,20091030
66.46,4.32,2.75,441596,2939459184.0,4.41,2.49,99.51,1.3,1.06,300014,亿纬锂能,67.5,64.69,65.0,63.71,125533996411,118100561384,0.68,11.62,43.02,152.7,20091030
66.0,-0.95,-0.63,145592,977352864.0,3.74,0.43,131.96,0.77,-0.45,300015,爱尔眼科,68.44,65.95,66.64,66.63,272020190310,225490645116,0.05,28.63,30.38,117.68,20091030
10.93,-1.53,-0.17,42562,46980665.0,1.71,1.05,25.26,0.49,-0.18,300016,北陆药业,11.12,10.93,11.12,11.1,5404824623,4446250955,0.0,3.41,-15.79,22.53,20091030
7.41,-3.01,-0.23,356612,267208194.0,3.14,1.62,65.52,1.48,0.0,300017,网宿科技,7.64,7.4,7.63,7.64,18176820432,16334795156,0.0,2.08,-27.21,-22.0,20091030
6.9,-4.43,-0.32,160433,112971288.0,4.16,4.1,113.02,1.37,-0.29,300018,中元股份,7.2,6.9,7.19,7.22,3317737598,2701630188,-0.43,3.11,-14.18,33.2,20091030
21.98,5.52,1.15,395263,858452672.0,7.3,14.54,40.55,1.33,0.73,300019,硅宝科技,22.18,20.66,20.66,20.83,7273224883,5976900224,-0.05,7.42,44.04,120.46,20091030
9.02,-2.59,-0.24,141241,129588471.0,3.89,2.25,33.76,1.65,-0.11,300020,银江股份,9.35,8.99,9.26,9.26,5915217556,5658144660,0.22,1.65,-28.07,7.77,20091030
5.34,-3.61,-0.2,156616,84730214.0,3.25,2.42,66.26,0.96,-0.19,300021,大禹节水,5.51,5.33,5.48,5.54,4257906069,3462600228,-0.37,2.95,-24.26,2.69,20091030
4.92,-3.15,-0.16,102927,51383577.0,3.74,2.98,-261.36,0.9,-0.4,300022,吉峰科技,5.11,4.92,5.09,5.08,1870782670,1698619835,-0.2,23.78,-35.18,27.79,20091030
11.2,-1.23,-0.14,49472,56268502.0,5.2,3.6,-5010.18,0.52,0.27,300023,宝德股份,11.74,11.15,11.29,11.34,3540395880,1538532677,0.09,7.27,-21.29,53.42,20091030
12.97,-3.43,-0.46,140949,186354246.0,3.87,0.93,112.94,1.57,-0.15,300024,机器人,13.48,12.96,13.44,13.43,20236307832,19670054636,-0.08,3.06,-23.44,-7.36,20091030
5.0,-4.94,-0.26,149506,76596962.0,5.32,3.75,-43.15,0.96,-0.6,300025,华星创业,5.28,5.0,5.26,5.26,2142652810,1995722660,-0.2,4.91,-29.08,-2.72,20091030
4.75,-3.06,-0.15,407881,195457137.0,4.08,1.53,17.86,1.15,0.0,300026,红日药业,4.91,4.71,4.91,4.9,14269735476,12687916344,0.0,1.98,-30.56,37.28,20091030
4.3,-2.71,-0.12,210225,91210999.0,2.49,0.95,-27.59,0.78,0.0,300027,华谊兄弟,4.41,4.3,4.4,4.42,11988227652,9504617720,0.0,2.98,-29.51,-7.13,20091030
-,-,-,-,-,-,-,-,-,-,300028,金亚退,-,-,-,0.3,-,-,-,-,-,-,20091030
5.39,-4.26,-0.24,37104,20272872.0,6.22,1.86,-30.58,1.3,0.37,300029,ST天龙,5.66,5.31,5.64,5.63,1078000000,1078000000,-0.19,62.75,-32.29,-9.26,20091225
12.27,-2.62,-0.33,60465,75096142.0,3.33,2.38,13.68,1.03,0.0,300030,阳普医疗,12.65,12.23,12.6,12.6,3788924650,3121488896,0.25,3.63,-15.26,72.09,20091225
19.25,-4.13,-0.83,47290,92378904.0,5.13,1.46,18.12,1.4,-0.05,300031,宝通科技,20.23,19.2,20.2,20.08,7637781806,6238428504,0.0,2.66,-19.46,30.95,20091225
5.93,-5.27,-0.33,307013,185314271.0,5.91,3.82,337.28,0.79,-0.34,300032,金龙机电,6.29,5.92,6.25,6.26,4762795775,4762795775,0.0,3.22,-1.5,58.98,20091225
139.06,-2.22,-3.16,58832,829152736.0,2.81,2.19,72.62,1.0,-0.06,300033,同花顺,142.96,138.97,142.24,142.22,74758656000,37391512159,-0.01,17.41,-11.6,28.45,20091225
28.23,-2.32,-0.67,143483,410749504.0,4.67,3.34,76.5,0.85,-0.28,300034,钢研高纳,29.56,28.21,29.39,28.9,13264182128,12138619733,-0.28,6.16,19.01,78.11,20091225
11.9,-3.72,-0.46,248432,300059776.0,5.91,4.88,50.99,1.3,0.0,300035,中科电气,12.58,11.85,12.38,12.36,7646735606,6056542104,0.25,3.77,23.83,52.37,20091225
19.52,-2.59,-0.52,74372,146517825.0,3.09,1.96,45.75,1.75,0.05,300036,超图软件,20.1,19.48,20.02,20.04,8831535885,7395147120,0.0,4.31,-18.8,-1.81,20091225
98.39,-1.5,-1.5,83559,818874848.0,6.19,2.88,81.09,1.25,1.12,300037,新宙邦,101.5,95.32,100.0,99.89,40417914710,28565580507,1.85,8.55,83.09,172.62,20100108
5.68,-5.49,-0.33,381527,222112384.0,5.99,3.29,297.96,2.23,-0.35,300038,数知科技,6.03,5.67,6.01,6.01,6655978059,6594390614,-0.18,0.62,-45.28,-33.95,20100108
4.95,-2.56,-0.13,76475,38364704.0,3.15,0.83,36.73,1.07,-0.2,300039,上海凯宝,5.11,4.95,5.09,5.08,5177700000,4535463319,0.0,2.01,-30.28,0.81,20100108
7.99,-1.36,-0.11,125748,102307091.0,3.21,4.48,40.02,1.2,-0.25,300040,九洲集团,8.24,7.98,8.09,8.1,2999512189,2243514553,-0.37,1.39,-6.88,45.54,20100108
15.17,-1.17,-0.18,72266,110941011.0,2.28,2.08,24.63,1.09,-0.26,300041,回天新材,15.5,15.15,15.36,15.35,6458057290,5270241648,-0.07,3.46,8.43,52.31,20100108
15.39,-5.0,-0.81,43263,68475245.0,5.31,2.58,41.46,1.25,-0.39,300042,朗科科技,16.25,15.39,16.23,16.2,3084156000,2582734087,-0.06,2.93,-30.42,-3.09,20100108
3.66,-2.66,-0.1,131092,48450701.0,3.19,1.43,126.46,1.11,-0.27,300043,星辉娱乐,3.78,3.66,3.76,3.76,4553766148,3347946248,-0.54,1.55,-36.68,-28.24,20100120
7.12,2.3,0.16,233620,168472063.0,5.03,3.74,38.93,2.43,0.0,300044,赛为智能,7.38,7.03,7.03,6.96,5540821223,4444917986,0.0,3.13,-21.84,9.71,20100120
10.7,-5.23,-0.59,124771,136301440.0,6.02,2.91,106.86,1.25,0.19,300045,华力创通,11.34,10.66,11.29,11.29,6572122831,4585327903,-0.09,3.76,-31.54,14.81,20100120
26.76,-5.58,-1.58,210417,575464448.0,5.19,9.87,137.27,0.61,-0.11,300046,台基股份,28.13,26.66,28.03,28.34,5703091200,5703091200,-0.04,8.89,8.82,67.25,20100120
8.57,-0.23,-0.02,304550,264992745.0,3.73,5.81,39.03,1.77,0.35,300047,天源迪科,8.82,8.5,8.69,8.59,5465471839,4490892262,0.0,1.69,-15.48,7.93,20100120
5.01,-3.28,-0.17,179887,90928688.0,4.25,1.66,-14.82,2.04,0.2,300048,合康新能,5.2,4.98,5.2,5.18,5550991609,5437393616,0.0,2.81,-16.64,107.88,20100120
9.16,-3.78,-0.36,35522,32994289.0,4.1,1.56,59.2,1.38,-0.33,300049,福瑞股份,9.54,9.15,9.46,9.52,2409566396,2081891496,-0.22,1.79,-24.05,20.53,20100120
6.29,-2.93,-0.19,136262,86524137.0,4.17,2.74,137.74,0.65,0.32,300050,世纪鼎利,6.5,6.23,6.48,6.48,3595343356,3126706711,-0.16,1.47,-13.24,10.74,20100120
5.88,-2.33,-0.14,46101,27280866.0,2.82,1.26,-146.54,1.05,0.17,300051,三五互联,6.04,5.87,6.04,6.02,2150308297,2150004007,0.17,7.1,-40.37,-5.31,20100211
10.31,-3.19,-0.34,46705,48853531.0,3.57,1.79,1245.86,0.93,-0.48,300052,中青宝,10.69,10.31,10.65,10.65,2714306483,2690855130,-0.1,3.24,-31.31,-33.4,20100211
9.77,-2.59,-0.26,95443,94308600.0,3.89,1.55,104.13,0.87,0.0,300053,欧比特,10.14,9.75,10.04,10.03,6860085731,6008112480,0.1,2.31,-29.2,-21.34,20100211
15.82,-2.47,-0.4,116344,187306137.0,4.5,1.71,46.11,0.81,-0.25,300054,鼎龙股份,16.47,15.74,16.38,16.22,14760410967,10759655825,-0.25,3.8,-12.06,60.12,20100211
6.41,-3.46,-0.23,73052,47790435.0,3.77,0.85,44.42,1.26,-0.16,300055,万邦达,6.66,6.41,6.61,6.64,5545834664,5532465487,-0.16,0.95,-29.95,-3.75,20100226
7.6,0.0,0.0,104696,79172812.0,4.47,3.05,109.69,1.02,0.66,300056,中创环保,7.74,7.4,7.5,7.6,2929727367,2608035023,-0.26,3.02,-20.92,14.29,20100226
6.09,-2.25,-0.14,160350,98604157.0,3.69,3.22,61.53,1.08,0.0,300057,万顺新材,6.3,6.07,6.24,6.23,4107842725,3034694545,0.0,1.21,-12.37,1.67,20100226
6.09,-2.09,-0.13,313168,191827701.0,3.05,1.36,18.41,1.04,0.16,300058,蓝色光标,6.25,6.06,6.22,6.22,15170420409,14011622621,0.16,1.66,-28.52,7.79,20100226
26.7,-4.81,-1.35,3526752,9650263552.0,5.49,4.94,50.76,1.18,-0.07,300059,东方财富,28.24,26.7,28.05,28.05,229970744310,190429879828,-0.11,7.23,6.76,103.51,20100319
5.6,-4.44,-0.26,68216,38934427.0,4.27,1.25,-27.72,0.99,-0.18,300061,旗天科技,5.83,5.58,5.83,5.86,3751273260,3047093034,0.0,1.91,-28.39,-12.23,20100319
13.38,-6.63,-0.95,279843,385385872.0,7.12,14.43,-679.87,1.06,-0.52,300062,中能电气,14.35,13.33,14.34,14.33,4121040000,2595217247,0.07,5.29,66.63,147.78,20100319
5.6,-1.93,-0.11,243762,137808197.0,5.08,4.03,31.45,1.4,-0.18,300063,天龙集团,5.81,5.52,5.71,5.71,4201130920,3385176200,-0.18,3.51,-31.12,78.91,20100326
5.35,7.43,0.37,1871218,1023764336.0,17.07,26.88,-10.06,1.89,2.29,300064,ST金刚,5.87,5.02,5.12,4.98,6449299783,3724829307,-0.19,5.2,-19.43,62.12,20100326
