最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
42.5,0.21,0.09,5159,21911986.0,2.17,1.34,60.24,0.58,-0.07,688001,华兴源创,42.88,41.96,42.01,42.41,18236172765,1634175830,-0.02,6.54,7.73,-3.74,20190722
89.1,3.54,3.05,83058,741524832.0,4.59,3.63,63.98,1.88,-0.17,688002,睿创微纳,90.35,86.4,86.55,86.05,39649500000,20379715587,0.0,14.23,13.49,134.23,20190722
34.08,0.71,0.24,6465,21994468.0,1.24,0.91,278.26,0.37,-0.06,688003,天准科技,34.16,33.74,33.84,33.84,6597888000,2432153280,-0.03,4.57,15.17,16.95,20190722
58.65,-1.43,-0.85,1392,8209452.0,2.2,1.08,155.43,0.73,0.02,688004,博汇科技,59.79,58.48,59.55,59.5,3331320000,754482398,0.02,4.88,-25.17,103.86,20200612
33.79,4.97,1.6,80286,262984408.0,10.84,2.93,98.99,1.84,0.39,688005,容百科技,34.5,31.01,32.19,32.19,14978623803,9258808037,-0.06,3.42,22.78,1.84,20190722
59.92,1.39,0.82,19140,113427492.0,4.13,2.01,58.57,0.76,-0.17,688006,杭可科技,60.3,57.86,59.9,59.1,24027920000,5709083226,-0.13,9.7,6.85,51.66,20190722
22.7,-0.44,-0.1,17055,38902907.0,2.85,0.6,174.64,0.6,-0.44,688007,光峰科技,23.05,22.4,22.73,22.8,10277581653,6430913065,-0.48,5.11,-2.2,-17.84,20190722
73.32,0.14,0.1,17925,131647109.0,2.02,0.43,70.78,0.37,0.04,688008,澜起科技,74.3,72.82,73.0,73.22,82837954341,30809197662,0.01,10.43,-9.83,2.82,20190722
6.08,-0.65,-0.04,151739,92428981.0,0.98,0.77,18.21,0.78,0.0,688009,中国通号,6.13,6.07,6.12,6.12,64386099520,12041996782,0.0,1.66,-0.65,-9.52,20190722
34.16,-1.58,-0.55,8395,28798043.0,2.02,1.38,112.31,1.11,0.0,688010,福光股份,34.83,34.13,34.77,34.71,5246359173,2083619978,0.0,2.94,-8.42,-17.81,20190722
