最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
2.19,1.86,0.04,1303003,283794064.0,2.33,0.66,14.5,2.28,0.46,600795,国电电力,2.2,2.15,2.16,2.15,43034371281,43034371281,0.0,0.84,7.88,-4.37,19970318
24.42,-0.89,-0.22,84172,205175424.0,2.35,0.62,9.54,0.68,0.0,600801,华新水泥,24.76,24.18,24.64,24.64,51198968459,33257106059,-0.04,2.32,-11.65,-3.17,19940103
8.9,-0.67,-0.06,132617,117144381.0,2.46,2.89,14.01,0.57,-0.11,600802,福建水泥,8.94,8.72,8.93,8.96,4078410760,4078410760,-0.34,2.78,-14.83,23.1,19940103
14.35,-2.91,-0.43,116834,168046488.0,4.67,0.95,22.35,1.07,-0.28,600803,新奥股份,14.78,14.09,14.78,14.78,37309748344,17641255486,-0.07,5.26,25.88,37.58,19940103
2.81,-1.06,-0.03,386491,108957613.0,2.11,0.65,10.42,0.72,-0.35,600808,马钢股份,2.85,2.79,2.83,2.84,21638914133,16769380833,-0.35,0.78,-0.35,-6.02,19940106
255.15,-0.17,-0.44,43660,1105620384.0,5.4,0.5,67.76,1.01,-0.05,600809,山西汾酒,259.8,246.01,254.55,255.59,222370437070,220921185070,-0.07,24.32,35.65,187.33,19940106
3.96,0.76,0.03,193967,76546389.0,1.78,0.52,23.08,0.74,0.0,600811,东方集团,3.98,3.91,3.96,3.93,14709721451,14709721451,0.0,0.69,-15.92,17.86,19940106
5.84,1.21,0.07,129119,75147696.0,1.73,0.41,10.91,1.29,0.0,600820,隧道股份,5.85,5.75,5.78,5.77,18361521189,18361521189,0.0,0.82,-3.47,0.17,19940128
5.56,-3.64,-0.21,132196,73836855.0,4.85,0.35,14.47,1.16,-0.18,600823,世茂股份,5.78,5.5,5.74,5.77,20856495531,20856495531,-0.18,0.81,-17.38,31.13,19940204
3.9,0.78,0.03,21694,8420055.0,1.55,0.13,15.55,0.82,0.26,600828,茂业商业,3.9,3.84,3.86,3.87,6754731929,6752304706,0.0,1.03,-8.24,-11.36,19940224
20.06,-1.23,-0.25,45566,91833060.0,3.05,0.56,16.74,0.68,-0.25,600835,上海机电,20.53,19.91,20.36,20.31,20516150518,16178476258,-0.15,1.74,7.56,23.83,19940224
13.55,0.67,0.09,345399,466154080.0,1.26,0.43,15.62,0.36,0.07,600837,海通证券,13.59,13.42,13.43,13.46,177019910000,109648377489,0.0,1.15,-7.45,-12.35,19940224
60.2,0.08,0.05,25931,156135257.0,2.29,0.31,53.89,0.77,-0.22,600845,宝信软件,60.91,59.53,60.4,60.15,69568038170,50349462562,-0.02,10.08,-13.24,85.23,19940311
8.39,-1.18,-0.1,46737,39276510.0,1.65,0.75,9.67,0.8,0.12,600846,同济科技,8.49,8.35,8.45,8.49,5241749119,5241749119,-0.12,1.74,-6.05,-6.47,19940311
21.42,-0.05,-0.01,27554,59157522.0,1.03,0.26,27.77,0.7,-0.28,600848,上海临港,21.6,21.38,21.51,21.43,45026301101,22419394075,0.05,3.14,-7.15,-11.89,19940324
23.33,-0.81,-0.19,22833,53371039.0,1.7,0.53,30.29,0.97,-0.04,600850,华东电脑,23.65,23.25,23.6,23.52,9958462479,9958462479,0.0,3.7,-17.62,-7.09,19940324
34.43,-0.17,-0.06,70345,240425613.0,2.93,1.24,94.49,0.72,0.44,600859,王府井,34.75,33.74,34.73,34.49,26726299551,19582996345,-0.17,2.36,-35.66,152.98,19940506
2.68,1.9,0.05,396406,105955420.0,3.42,0.68,11.77,2.23,0.0,600863,内蒙华电,2.71,2.62,2.63,2.63,15566854483,15566854483,0.0,1.32,2.68,2.29,19940520
13.66,-0.58,-0.08,130384,178028573.0,1.46,0.64,27.58,0.58,0.07,600867,通化东宝,13.79,13.59,13.66,13.74,27784283142,27784283142,-0.07,5.26,-4.48,9.72,19940824
2.0,-6.1,-0.13,1586433,321352304.0,5.16,1.32,122.9,2.3,0.0,600871,石化油服,2.09,1.98,2.06,2.13,37968680066,24085321990,0.0,5.17,6.38,-11.5,19950411
59.81,0.5,0.3,50229,297268832.0,2.82,0.63,53.51,0.83,0.1,600872,中炬高新,59.98,58.3,59.98,59.51,47646870573,47646870573,0.22,10.84,-24.13,53.08,19950124
6.99,0.87,0.06,46170,32242133.0,2.02,0.42,17.13,0.81,0.0,600874,创业环保,7.05,6.91,6.92,6.93,9976326726,7599726726,0.0,1.54,-7.78,-1.27,19950630
10.86,-0.55,-0.06,274939,299074816.0,2.84,1.38,18.92,1.06,0.46,600875,东方电气,11.06,10.75,10.95,10.92,33870082532,21686337996,0.28,1.12,12.19,20.8,19951010
15.27,-1.04,-0.16,36293,55340413.0,2.79,1.3,76.6,0.5,0.0,600876,洛阳玻璃,15.53,15.1,15.44,15.43,8376212397,4254530072,0.07,6.06,4.59,-5.33,19951031
