最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
2.68,1.52,0.04,2018564,534768384.0,3.41,1.92,28.81,0.52,0.37,000630,铜陵有色,2.69,2.6,2.64,2.64,28211109265,28210623293,0.37,1.49,20.18,15.52,19961120
2.79,-0.71,-0.02,45696,12831909.0,1.78,0.19,26.17,1.15,0.36,000631,顺发恒业,2.83,2.78,2.8,2.81,6786728479,6786728479,0.0,1.04,-5.74,-8.22,19961122
4.25,0.24,0.01,20178,8541672.0,1.42,0.43,56.06,0.7,-0.23,000632,三木集团,4.26,4.2,4.22,4.24,1978458173,1978296826,-0.23,1.44,-7.61,-34.31,19961121
4.28,-0.47,-0.02,75447,32276490.0,3.02,1.96,127.69,0.58,0.47,000633,合金投资,4.36,4.23,4.29,4.3,1648255276,1648245646,0.0,9.96,1.66,3.38,19961112
8.71,0.23,0.02,70995,61464930.0,2.99,2.34,53.99,0.35,-0.23,000635,英 力 特,8.79,8.53,8.73,8.69,2639893013,2639893013,-0.34,0.99,14.01,12.97,19961120
33.9,0.71,0.24,193295,651704848.0,2.5,2.16,65.67,0.64,0.06,000636,风华高科,34.07,33.23,33.59,33.66,30348402463,30348402463,0.0,5.02,8.62,127.67,19961129
4.35,-1.14,-0.05,67044,29321890.0,2.27,1.83,94.87,0.6,-0.23,000637,茂化实华,4.43,4.33,4.36,4.4,2261457799,1594253106,0.0,2.49,-1.58,-0.68,19961114
6.9,-1.43,-0.1,90421,62477670.0,2.86,2.92,-130.7,0.77,-0.43,000638,万方发展,7.01,6.81,6.95,7.0,2134860000,2134860000,-0.29,15.42,42.86,39.68,19961126
6.02,0.33,0.02,113766,68144275.0,2.67,1.06,17.08,0.53,0.0,000639,西王食品,6.06,5.9,6.0,6.0,6498157132,6473442263,-0.17,1.71,-10.95,32.89,19961126
6.59,-0.9,-0.06,150354,99474193.0,1.8,1.27,18.69,0.38,-0.15,000650,仁和药业,6.67,6.55,6.61,6.65,9225592962,7778790826,-0.15,1.89,2.97,5.95,19961210
66.45,-0.57,-0.38,366858,2445543376.0,2.96,0.61,21.89,0.84,-0.06,000651,格力电器,67.96,65.98,67.5,66.83,399745316843,396700442019,-0.08,3.48,26.81,4.84,19961118
4.81,-2.24,-0.11,195509,94393566.0,2.44,1.33,47.08,1.25,0.0,000652,泰达股份,4.91,4.79,4.9,4.92,7097510228,7090544540,0.0,1.46,-19.97,29.3,19961128
-,-,-,-,-,-,-,-,-,-,000653,ST九州,-,-,-,2.51,-,-,-,-,-,-,19961126
7.11,2.75,0.19,217586,151822118.0,4.77,3.65,15.3,0.76,0.85,000655,金岭矿业,7.13,6.8,6.99,6.92,4232869035,4232869035,0.14,1.52,2.6,28.57,19961128
