最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
31.71,0.06,0.02,194104,613575040.0,2.9,0.91,17.4,0.84,0.0,002001,新 和 成,32.15,31.23,31.99,31.69,68134081533,67272174021,0.03,3.65,-1.52,39.32,20040625
4.11,-3.97,-0.17,1480854,613100608.0,5.61,5.73,13.67,1.18,0.0,002002,鸿达兴业,4.29,4.05,4.28,4.28,10640708881,10624876031,0.24,1.49,5.66,0.24,20040625
7.9,1.15,0.09,74747,59130957.0,3.71,1.16,13.3,0.69,0.25,002003,伟星股份,8.07,7.78,7.91,7.81,6129218381,5107943116,-0.38,2.44,27.83,38.11,20040625
5.43,-0.18,-0.01,111159,60473253.0,1.1,0.61,15.69,0.49,0.0,002004,华邦健康,5.47,5.41,5.47,5.44,10750961207,9842779578,0.0,1.13,-2.16,15.04,20040625
1.37,0.74,0.01,75970,10398545.0,1.47,0.45,-11.01,1.11,0.0,002005,ST德豪,1.38,1.36,1.36,1.36,2417666400,2317899787,0.74,1.06,12.3,-29.38,20040625
5.04,0.4,0.02,69199,34655273.0,3.39,1.52,102.77,0.78,0.4,002006,精功科技,5.09,4.92,5.03,5.02,2294006400,2294006400,0.2,2.48,-5.26,8.15,20040625
40.5,-1.84,-0.76,199038,812131744.0,3.49,1.27,57.47,1.04,-0.02,002007,华兰生物,41.75,40.31,41.35,41.26,73886852403,63462219674,0.02,10.61,-28.06,51.52,20040625
39.99,0.86,0.34,159397,636311072.0,2.75,1.6,31.37,0.83,-0.1,002008,大族激光,40.5,39.41,39.61,39.65,42672185606,39728066060,-0.03,4.65,7.59,0.48,20040625
10.05,4.25,0.41,362884,373795040.0,6.74,9.81,52.47,2.02,0.5,002009,天奇股份,10.6,9.95,10.6,9.64,3724021812,3718274468,0.5,1.77,-6.25,31.89,20040629
5.58,1.09,0.06,117472,65422482.0,2.17,0.37,20.5,0.78,0.18,002010,传化智联,5.62,5.5,5.55,5.52,18178605903,17759197418,0.0,1.26,-8.52,-18.9,20040629
3.82,-0.26,-0.01,30534,11662875.0,1.31,0.33,-13.93,0.61,0.26,002011,盾安环境,3.85,3.8,3.83,3.83,3503750528,3490813800,0.26,1.61,-11.57,-21.24,20040705
6.03,-0.99,-0.06,133676,80552420.0,2.63,2.87,34.83,0.7,0.0,002012,凯恩股份,6.12,5.96,6.09,6.09,2819781584,2813221975,-0.17,2.11,-4.74,6.35,20040705
10.46,2.55,0.26,789094,798901488.0,6.76,2.03,48.89,1.72,-0.29,002013,中航机电,10.5,9.81,10.22,10.2,40635267293,40634112624,0.1,3.31,7.84,52.03,20040705
10.36,-1.61,-0.17,18188,18933718.0,2.37,0.36,18.46,1.08,0.0,002014,永新股份,10.58,10.33,10.58,10.53,5325213261,5194738778,0.0,2.82,-10.61,11.16,20040708
6.03,0.33,0.02,88254,53738041.0,2.66,2.2,9.67,0.93,-0.17,002015,协鑫能科,6.18,6.02,6.04,6.01,8155341711,2416244065,-0.33,1.47,2.2,14.42,20040708
6.79,-0.15,-0.01,19658,13308157.0,1.62,0.29,6.38,0.73,-0.15,002016,世荣兆业,6.84,6.73,6.8,6.8,5493759341,4663681841,-0.15,1.44,-5.03,-21.59,20040708
10.68,-1.39,-0.15,28709,30871504.0,1.94,0.64,149.75,0.91,-0.19,002017,东信和平,10.87,10.66,10.75,10.83,4768471377,4754072099,-0.09,3.39,-19.64,-28.23,20040713
-,-,-,-,-,-,-,-,-,-,002018,华信退,-,-,-,0.26,-,-,-,-,-,-,20040713
20.91,-1.13,-0.24,110776,232034854.0,2.98,1.34,21.25,0.88,-0.14,002019,亿帆医药,21.3,20.67,21.14,21.15,25817097680,17244651536,0.0,3.08,-24.89,29.47,20040713
11.21,-1.58,-0.18,54126,60893096.0,1.84,0.92,15.92,1.01,0.0,002020,京新药业,11.39,11.18,11.39,11.39,7908742169,6620019685,-0.09,2.18,-9.52,7.89,20040715
2.18,0.0,0.0,26815,5721510.0,5.5,0.39,-43.7,0.41,0.46,002021,ST中捷,2.2,2.08,2.18,2.18,1499436787,1498617761,-0.46,2.19,-19.85,-12.1,20040715
18.22,-0.16,-0.03,37642,68528318.0,1.97,0.73,17.51,0.73,0.05,002022,科华生物,18.41,18.05,18.2,18.25,9379324268,9349338029,0.0,3.26,-9.4,56.8,20040721
14.5,-1.02,-0.15,75162,109275948.0,2.25,1.14,-515.86,0.98,-0.14,002023,海特高新,14.73,14.4,14.57,14.65,10973469544,9559567497,0.0,3.13,-10.88,20.63,20040721
