最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
61.98,-1.38,-0.87,16545,103318703.0,3.07,3.83,59.78,0.59,-0.34,002970,锐明技术,63.58,61.65,63.11,62.85,10710144000,2677536000,-0.18,7.4,5.59,1.77,20191217
23.62,3.78,0.86,25738,60042482.0,6.11,6.43,46.54,2.89,0.3,002971,和远气体,23.8,22.41,22.67,22.76,3779200000,944800000,0.17,3.54,-9.4,118.3,20200113
20.88,-1.32,-0.28,5732,12047629.0,1.8,1.3,30.62,1.38,0.0,002972,科安达,21.23,20.85,21.16,21.16,3681561600,920390400,0.0,3.35,-17.14,5.03,20191227
23.93,0.08,0.02,6054,14461772.0,1.0,1.48,25.03,0.72,0.13,002973,侨银环保,24.04,23.8,23.9,23.91,9779233800,978497700,0.13,7.32,-16.15,319.09,20200106
109.0,-3.14,-3.53,24859,272653840.0,5.24,7.16,37.03,0.88,-0.18,002975,博杰股份,113.0,107.1,111.9,112.53,15143740600,3785940600,0.0,11.55,22.86,543.45,20200205
30.83,-1.91,-0.6,5764,17861357.0,1.75,2.31,51.59,0.72,-0.13,002976,瑞玛工业,31.38,30.83,31.38,31.43,3083000000,770750000,0.0,4.13,-8.6,66.56,20200306
114.31,1.2,1.36,8246,93295931.0,4.88,4.61,158.27,0.46,-0.02,002977,天箭科技,115.56,110.05,113.88,112.95,8173165000,2046149000,0.01,9.28,-6.61,283.85,20200317
50.65,-2.31,-1.2,40428,207357896.0,5.38,9.96,29.2,0.69,0.04,002978,安宁股份,52.99,50.2,51.27,51.85,20310650000,2056390000,-0.41,5.27,40.19,86.08,20200417
50.85,-0.72,-0.37,19728,99794876.0,3.65,3.79,54.88,0.77,0.0,002979,雷赛智能,51.85,49.98,51.72,51.22,10576800000,2644200000,-0.08,10.03,26.97,458.79,20200408
48.32,-1.97,-0.97,10156,49337353.0,2.23,3.05,15.33,1.36,0.0,002980,华盛昌,49.32,48.22,49.0,49.29,6442669888,1610669888,0.04,6.22,-27.27,246.88,20200415
31.96,1.3,0.41,6022,18917576.0,3.17,2.51,61.62,1.05,2.9,002981,朝阳科技,32.0,31.0,31.6,31.55,3068160000,767040000,-0.03,3.7,-14.66,85.6,20200417
69.45,-0.26,-0.18,7112,49340108.0,2.87,2.77,29.53,0.48,0.2,002982,湘佳股份,70.5,68.5,69.65,69.63,7075566000,1780003500,0.0,4.4,-44.96,135.98,20200424
33.4,-1.82,-0.62,8074,27163087.0,2.41,2.28,57.7,0.97,0.06,002983,芯瑞达,34.14,33.32,34.0,34.02,4732112000,1183028000,0.03,4.72,-17.98,157.52,20200428
26.72,-1.94,-0.53,41517,111687727.0,3.49,6.02,18.18,0.73,-0.07,002984,森麒麟,27.55,26.6,27.4,27.25,17359154077,1843680000,-0.04,3.16,40.93,40.93,20200911
146.82,0.33,0.48,8101,119448381.0,2.54,2.16,95.33,0.67,-0.43,002985,北摩高科,149.5,145.78,145.78,146.34,22046491200,5511622800,-0.51,11.45,-23.08,581.93,20200429
40.81,-1.54,-0.64,3640,14942914.0,2.48,1.28,87.99,0.48,0.07,002986,宇新股份,41.74,40.71,41.41,41.45,4625405400,1156555400,0.02,2.41,-16.73,4.67,20200602
52.04,-0.57,-0.3,7275,37920820.0,1.03,1.81,34.06,0.75,0.02,002987,京北方,52.5,51.96,52.03,52.34,8360870359,2090446800,0.04,4.98,-16.33,125.87,20200507
16.92,1.44,0.24,27125,45179588.0,3.06,4.66,48.17,0.45,-0.06,002988,豪美新材,16.97,16.46,16.54,16.68,3938468400,984983283,0.12,1.9,-4.68,54.66,20200518
43.63,-3.86,-1.75,10199,44927521.0,5.42,2.69,31.68,1.18,-0.05,002989,中天精装,45.26,42.8,44.69,45.38,6605582000,1651395500,-0.07,4.14,-22.67,80.89,20200610
74.27,0.98,0.72,12169,90546879.0,2.62,3.86,45.69,1.38,0.08,002990,盛视科技,75.28,73.35,73.55,73.55,9375844800,2343961200,0.04,5.16,-19.1,101.77,20200525
91.6,-0.05,-0.05,6216,56993390.0,2.18,2.67,51.6,0.73,0.11,002991,甘源食品,92.9,90.9,91.32,91.65,8538570120,2134646400,0.05,6.25,-26.71,143.04,20200731
30.48,-1.23,-0.38,9752,29899303.0,2.01,2.83,61.23,0.6,-0.16,002992,宝明科技,31.04,30.42,30.86,30.86,4205049756,1051560000,-0.03,2.73,-14.48,36.38,20200803
76.56,-1.85,-1.44,31268,241229917.0,2.99,6.92,43.62,1.02,-0.12,002993,奥海科技,78.48,76.15,77.65,78.0,13842048000,3460512000,0.0,6.47,7.47,184.82,20200817
59.46,-0.27,-0.16,2781,16542324.0,1.27,1.72,40.14,0.52,0.02,002995,天地在线,59.88,59.12,59.53,59.62,3845278200,961468200,0.02,3.88,-13.58,75.71,20200805
13.77,0.58,0.08,56458,76775464.0,3.29,10.65,40.48,0.61,0.15,002996,顺博合金,13.83,13.38,13.6,13.69,6045030000,729810000,0.15,3.35,63.73,63.73,20200828
21.71,-2.91,-0.65,194020,433556800.0,13.37,42.27,38.28,2.77,-1.14,002997,瑞鹄模具,24.3,21.31,21.34,22.36,3985956000,996489000,0.05,3.77,73.96,73.96,20200903
11.33,-1.39,-0.16,176144,200883689.0,5.22,21.59,32.45,0.69,0.44,002998,优彩资源,11.75,11.15,11.52,11.49,3698093872,924523468,0.27,2.73,93.68,93.68,20200925
12.13,0.25,0.03,21435,26029473.0,1.57,3.45,32.38,0.53,0.0,002999,天禾股份,12.25,12.06,12.06,12.1,3011636400,753030400,-0.08,2.94,83.23,83.23,20200903
17.6,1.97,0.34,32689,57241387.0,3.59,8.17,62.37,0.49,0.0,003000,华文食品,17.75,17.13,17.37,17.26,7040176000,704176000,0.0,7.91,257.72,257.72,20200914
37.06,-0.75,-0.28,11638,43293943.0,2.06,4.79,31.26,0.51,-0.3,003001,中岩大地,37.59,36.82,37.25,37.34,3601317063,900329266,-0.16,2.85,22.88,22.88,20201013
18.98,0.9,0.17,180904,341487888.0,7.34,36.18,41.12,2.1,0.16,003002,壶化股份,19.49,18.11,18.5,18.81,3796000000,949000000,-0.05,3.75,130.9,130.9,20200922
16.21,1.12,0.18,20296,32627781.0,2.06,4.59,50.03,0.63,-0.12,003003,天元股份,16.24,15.91,16.03,16.03,2864631200,716482000,0.0,2.37,54.53,54.53,20200921
29.17,43.98,8.91,1140,3316272.0,23.99,0.56,83.24,-,0.0,003004,N声迅,29.17,24.31,24.31,20.26,2387272800,596818200,0.0,3.63,43.98,43.98,20201126
51.42,-2.76,-1.46,19590,102204564.0,4.22,7.39,29.66,0.75,-0.04,003005,竞业达,53.33,51.1,52.85,52.88,5450520000,1362630000,0.0,3.99,61.55,61.55,20200922
21.78,1.59,0.34,42419,91427443.0,3.26,9.92,53.74,0.7,0.05,003006,百亚股份,21.9,21.2,21.26,21.44,9317000484,931700484,0.0,8.72,229.5,229.5,20200921
36.26,-1.01,-0.37,11748,42347972.0,3.41,5.87,-156.57,1.1,0.97,003007,直真科技,36.85,35.6,36.75,36.63,2900800000,725200000,1.03,3.47,54.96,54.96,20200923
39.05,-1.86,-0.74,10114,39642176.0,2.59,5.06,34.64,0.53,-0.03,003008,开普检测,39.9,38.87,39.59,39.79,3124000000,781000000,0.03,3.13,28.37,28.37,20200923
66.25,1.92,1.25,62906,417309840.0,4.75,16.19,105.9,0.68,0.05,003009,中天火箭,67.75,64.66,65.0,65.0,10294740736,2573686625,0.03,8.55,411.98,411.98,20200925
38.4,2.32,0.87,16469,62436948.0,2.8,5.41,54.18,0.88,-0.03,003010,若羽臣,38.46,37.41,37.53,37.53,4673273856,1168512000,0.08,4.56,152.63,152.63,20200925
65.4,1.51,0.97,16577,110039987.0,4.04,9.04,24.39,1.08,0.6,003011,海象新材,67.5,64.9,65.82,64.43,4796436000,1199436000,0.46,4.08,69.12,69.12,20200930
16.14,-2.77,-0.46,172416,279606864.0,4.7,12.06,27.17,0.65,1.19,003012,东鹏控股,16.68,15.9,16.4,16.6,18932220000,2308020000,-0.06,2.64,42.2,42.2,20201019
20.6,0.24,0.05,16301,33615592.0,1.27,4.07,26.54,0.54,0.05,003013,地铁设计,20.8,20.54,20.56,20.55,8240206000,824206000,-0.05,4.64,53.39,53.39,20201022
17.9,5.48,0.93,207355,367237296.0,9.9,29.51,48.93,2.02,0.17,003015,日久光电,18.6,16.92,16.97,16.97,5031093339,1257773339,0.0,4.55,172.45,172.45,20201021
10.98,-1.52,-0.17,86750,95502960.0,2.51,8.13,29.44,0.99,0.0,003016,欣贺股份,11.18,10.9,11.18,11.15,4684800366,1171200366,0.0,1.64,22.14,22.14,20201026
53.79,0.43,0.23,11156,60222685.0,2.41,7.44,31.21,0.67,-0.09,003017,大洋生物,54.79,53.5,53.89,53.56,3227400000,806850000,0.19,3.42,86.45,86.45,20201026
15.36,0.2,0.03,48984,75241234.0,2.54,7.54,40.88,0.49,0.07,003018,金富科技,15.5,15.11,15.15,15.33,3993600000,998400000,0.07,3.13,72.0,72.0,20201106
39.86,0.78,0.31,50341,200733989.0,3.67,15.73,39.58,0.61,0.5,003019,宸展光电,40.5,39.05,39.05,39.55,5102080000,1275520000,0.15,4.26,69.04,69.04,20201117
