最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
5.81,0.17,0.01,51862,30350128.0,3.45,1.09,54.49,0.76,-0.34,002469,三维工程,5.96,5.76,5.84,5.8,3395235250,2758612419,-0.34,2.21,10.04,45.25,20100908
1.3,-5.11,-0.07,476583,62436275.0,4.38,1.68,-10.25,2.54,0.0,002470,*ST金正,1.36,1.3,1.35,1.37,4271836065,3687524529,0.0,0.45,-23.08,-51.13,20100908
2.59,-4.07,-0.11,210439,55446666.0,4.44,1.66,-82.93,1.27,-0.38,002471,中超控股,2.7,2.58,2.69,2.7,3284120000,3275608045,-0.38,2.35,-8.16,10.21,20100910
7.44,0.4,0.03,59723,44693376.0,3.1,1.07,260.27,1.29,0.0,002472,双环传动,7.57,7.34,7.34,7.41,5108188167,4136917631,0.0,1.55,2.06,34.05,20100910
5.51,-2.48,-0.14,2445,1369805.0,3.36,0.15,-52.11,0.9,-0.36,002473,ST圣莱,5.7,5.51,5.68,5.65,881600000,881600000,0.0,5.65,-20.83,-37.74,20100910
6.8,-2.3,-0.16,67989,46728255.0,3.02,1.42,123.27,2.09,0.29,002474,榕基软件,6.97,6.76,6.94,6.96,4230960000,3251323236,0.0,2.71,-15.11,-20.47,20100915
53.05,0.95,0.5,796065,4281597728.0,3.52,1.14,59.51,1.54,0.0,002475,立讯精密,54.84,52.99,53.0,52.55,371337702267,370836960930,0.04,14.89,0.55,89.53,20100915
5.08,-1.36,-0.07,30536,15639492.0,2.72,0.5,174.47,0.72,0.2,002476,宝莫股份,5.21,5.07,5.2,5.15,3108960000,3108699015,0.0,3.77,-11.65,-20.38,20100915
-,-,-,-,-,-,-,-,-,-,002477,雏鹰退,-,-,-,0.17,-,-,-,-,-,-,20100915
4.62,-1.7,-0.08,47324,22088735.0,2.13,0.79,11.89,0.88,-0.22,002478,常宝股份,4.72,4.62,4.71,4.7,4435167101,2766212318,0.0,0.97,-11.15,-20.21,20100921
5.96,-3.09,-0.19,110788,66790089.0,3.41,1.26,18.46,1.38,0.0,002479,富春环保,6.17,5.96,6.15,6.15,5297772480,5257579551,0.0,1.38,-16.06,-13.12,20100921
4.76,-1.45,-0.07,46012,22193374.0,3.11,0.72,-41.59,0.78,-0.21,002480,新筑股份,4.91,4.76,4.85,4.83,3661242869,3061770021,-0.21,1.41,-13.3,20.2,20100921
16.26,-2.46,-0.41,153036,252268202.0,3.18,1.38,55.99,1.02,-0.12,002481,双塔食品,16.77,16.24,16.47,16.67,20217521400,18001895589,0.0,6.7,-0.97,105.3,20100921
3.46,-0.86,-0.03,83100,28857098.0,3.15,0.54,19.83,1.15,1.76,002482,广田集团,3.51,3.4,3.5,3.49,5318987613,5291358437,1.76,0.75,-11.05,-20.82,20100929
6.03,-10.0,-0.67,325210,202128064.0,9.85,4.85,29.43,2.87,0.0,002483,润邦股份,6.69,6.03,6.68,6.7,5682001072,4047336880,0.0,1.48,4.87,43.91,20100929
